(l1, l2, l3, m1, m2, m3)
(10, 10, 8, 9, 1, 8): 147*sqrt(2090)/(126730*sqrt(pi))
(10, 10, 8, 9, 2, 7): -539*sqrt(6270)/(380190*sqrt(pi))
(10, 10, 8, 9, 3, 6): 833*sqrt(5434)/(380190*sqrt(pi))
(10, 10, 8, 9, 4, 5): -98*sqrt(114114)/(190095*sqrt(pi))
(10, 10, 8, 9, 5, 4): 343*sqrt(21945)/(380190*sqrt(pi))
(10, 10, 8, 9, 6, 3): -98*sqrt(7315)/(190095*sqrt(pi))
(10, 10, 8, 9, 7, 2): -49*sqrt(67830)/(190095*sqrt(pi))
(10, 10, 8, 9, 8, 1): 392*sqrt(646)/(63365*sqrt(pi))
(10, 10, 8, 9, 9, 0): -637*sqrt(17)/(10005*sqrt(pi))
(10, 10, 8, 9, 10, 1): -49*sqrt(85)/(3335*sqrt(pi))
(10, 10, 8, 10, -9, -1): 49*sqrt(85)/(3335*sqrt(pi))
(10, 10, 8, 10, -8, -2): -49*sqrt(2261)/(12673*sqrt(pi))
(10, 10, 8, 10, -7, -3): 49*sqrt(24871)/(38019*sqrt(pi))
(10, 10, 8, 10, -6, -4): -49*sqrt(21945)/(38019*sqrt(pi))
(10, 10, 8, 10, -5, -5): 49*sqrt(57057)/(76038*sqrt(pi))
(10, 10, 8, 10, -4, -6): -343*sqrt(13585)/(380190*sqrt(pi))
(10, 10, 8, 10, -3, -7): 49*sqrt(8151)/(76038*sqrt(pi))
(10, 10, 8, 10, -2, -8): -49*sqrt(1254)/(76038*sqrt(pi))
(10, 10, 8, 10, 2, 8): 49*sqrt(1254)/(76038*sqrt(pi))
(10, 10, 8, 10, 3, 7): -49*sqrt(8151)/(76038*sqrt(pi))
(10, 10, 8, 10, 4, 6): 343*sqrt(13585)/(380190*sqrt(pi))
(10, 10, 8, 10, 5, 5): -49*sqrt(57057)/(76038*sqrt(pi))
(10, 10, 8, 10, 6, 4): 49*sqrt(21945)/(38019*sqrt(pi))
(10, 10, 8, 10, 7, 3): -49*sqrt(24871)/(38019*sqrt(pi))
(10, 10, 8, 10, 8, 2): 49*sqrt(2261)/(12673*sqrt(pi))
(10, 10, 8, 10, 9, 1): -49*sqrt(85)/(3335*sqrt(pi))
(10, 10, 8, 10, 10, 0): 49*sqrt(17)/(2001*sqrt(pi))
(10, 10, 10, -10, -10, 0): -882*sqrt(21)/(103385*sqrt(pi))
(10, 10, 10, -10, -9, 1): -441*sqrt(231)/(103385*sqrt(pi))
(10, 10, 10, -10, -8, 2): -3969*sqrt(2926)/(1964315*sqrt(pi))
(10, 10, 10, -10, -7, 3): -882*sqrt(114114)/(1964315*sqrt(pi))
(10, 10, 10, -10, -6, 4): -6174*sqrt(969969)/(33393355*sqrt(pi))
(10, 10, 10, -10, -5, 5): -9261*sqrt(1939938)/(66786710*sqrt(pi))
(10, 10, 10, -10, -4, 6): -6174*sqrt(969969)/(33393355*sqrt(pi))
(10, 10, 10, -10, -3, 7): -882*sqrt(114114)/(1964315*sqrt(pi))
(10, 10, 10, -10, -2, 8): -3969*sqrt(2926)/(1964315*sqrt(pi))
(10, 10, 10, -10, -1, 9): -441*sqrt(231)/(103385*sqrt(pi))
(10, 10, 10, -10, 0, -10): -882*sqrt(21)/(103385*sqrt(pi))
(10, 10, 10, -10, 1, -9): -441*sqrt(231)/(103385*sqrt(pi))
(10, 10, 10, -10, 2, -8): -3969*sqrt(2926)/(1964315*sqrt(pi))
(10, 10, 10, -10, 3, -7): -882*sqrt(114114)/(1964315*sqrt(pi))
(10, 10, 10, -10, 4, -6): -6174*sqrt(969969)/(33393355*sqrt(pi))
(10, 10, 10, -10, 5, -5): -9261*sqrt(1939938)/(66786710*sqrt(pi))
(10, 10, 10, -10, 6, -4): -6174*sqrt(969969)/(33393355*sqrt(pi))
(10, 10, 10, -10, 7, -3): -882*sqrt(114114)/(1964315*sqrt(pi))
(10, 10, 10, -10, 8, -2): -3969*sqrt(2926)/(1964315*sqrt(pi))
(10, 10, 10, -10, 9, -1): -441*sqrt(231)/(103385*sqrt(pi))
(10, 10, 10, -9, -10, 1): -441*sqrt(231)/(103385*sqrt(pi))
(10, 10, 10, -9, -9, 0): 3969*sqrt(21)/(103385*sqrt(pi))
(10, 10, 10, -9, -8, 1): 3087*sqrt(43890)/(3928630*sqrt(pi))
(10, 10, 10, -9, -7, 2): 441*sqrt(21945)/(392863*sqrt(pi))
(10, 10, 10, -9, -6, 3): 1323*sqrt(9699690)/(33393355*sqrt(pi))
(10, 10, 10, -9, -5, 4): 3087*sqrt(969969)/(66786710*sqrt(pi))
(10, 10, 10, -9, -4, 5): -3087*sqrt(969969)/(66786710*sqrt(pi))
(10, 10, 10, -9, -3, 6): -1323*sqrt(9699690)/(33393355*sqrt(pi))
(10, 10, 10, -9, -2, 7): -441*sqrt(21945)/(392863*sqrt(pi))
(10, 10, 10, -9, -1, 8): -3087*sqrt(43890)/(3928630*sqrt(pi))
(10, 10, 10, -9, -1, 10): -441*sqrt(231)/(103385*sqrt(pi))
(10, 10, 10, -9, 0, -9): 3969*sqrt(21)/(103385*sqrt(pi))
(10, 10, 10, -9, 1, -10): -441*sqrt(231)/(103385*sqrt(pi))
(10, 10, 10, -9, 1, -8): 3087*sqrt(43890)/(3928630*sqrt(pi))
(10, 10, 10, -9, 2, -7): 441*sqrt(21945)/(392863*sqrt(pi))
(10, 10, 10, -9, 3, -6): 1323*sqrt(9699690)/(33393355*sqrt(pi))
(10, 10, 10, -9, 4, -5): 3087*sqrt(969969)/(66786710*sqrt(pi))
(10, 10, 10, -9, 5, -4): -3087*sqrt(969969)/(66786710*sqrt(pi))
(10, 10, 10, -9, 6, -3): -1323*sqrt(9699690)/(33393355*sqrt(pi))
(10, 10, 10, -9, 7, -2): -441*sqrt(21945)/(392863*sqrt(pi))
(10, 10, 10, -9, 8, -1): -3087*sqrt(43890)/(3928630*sqrt(pi))
(10, 10, 10, -9, 10, -1): -441*sqrt(231)/(103385*sqrt(pi))
(10, 10, 10, -8, -10, 2): -3969*sqrt(2926)/(1964315*sqrt(pi))
(10, 10, 10, -8, -9, 1): 3087*sqrt(43890)/(3928630*sqrt(pi))
(10, 10, 10, -8, -8, 0): -94374*sqrt(21)/(1964315*sqrt(pi))
(10, 10, 10, -8, -7, 1): -11907*sqrt(770)/(3928630*sqrt(pi))
(10, 10, 10, -8, -6, 2): 3087*sqrt(39270)/(33393355*sqrt(pi))
(10, 10, 10, -8, -5, 3): 31311*sqrt(51051)/(66786710*sqrt(pi))
(10, 10, 10, -8, -4, 4): 9261*sqrt(255255)/(33393355*sqrt(pi))
(10, 10, 10, -8, -3, 5): 31311*sqrt(51051)/(66786710*sqrt(pi))
(10, 10, 10, -8, -2, 6): 3087*sqrt(39270)/(33393355*sqrt(pi))
(10, 10, 10, -8, -2, 10): 3969*sqrt(2926)/(1964315*sqrt(pi))
(10, 10, 10, -8, -1, 7): -11907*sqrt(770)/(3928630*sqrt(pi))
(10, 10, 10, -8, -1, 9): -3087*sqrt(43890)/(3928630*sqrt(pi))
(10, 10, 10, -8, 0, -8): -94374*sqrt(21)/(1964315*sqrt(pi))
(10, 10, 10, -8, 1, -9): 3087*sqrt(43890)/(3928630*sqrt(pi))
(10, 10, 10, -8, 1, -7): -11907*sqrt(770)/(3928630*sqrt(pi))
(10, 10, 10, -8, 2, -10): -3969*sqrt(2926)/(1964315*sqrt(pi))
(10, 10, 10, -8, 2, -6): 3087*sqrt(39270)/(33393355*sqrt(pi))
(10, 10, 10, -8, 3, -5): 31311*sqrt(51051)/(66786710*sqrt(pi))
(10, 10, 10, -8, 4, -4): 9261*sqrt(255255)/(33393355*sqrt(pi))
(10, 10, 10, -8, 5, -3): 31311*sqrt(51051)/(66786710*sqrt(pi))
(10, 10, 10, -8, 6, -2): 3087*sqrt(39270)/(33393355*sqrt(pi))
(10, 10, 10, -8, 7, -1): -11907*sqrt(770)/(3928630*sqrt(pi))
(10, 10, 10, -8, 9, -1): -3087*sqrt(43890)/(3928630*sqrt(pi))
(10, 10, 10, -8, 10, -2): 3969*sqrt(2926)/(1964315*sqrt(pi))
(10, 10, 10, -7, -10, 3): -882*sqrt(114114)/(1964315*sqrt(pi))
(10, 10, 10, -7, -9, 2): 441*sqrt(21945)/(392863*sqrt(pi))
(10, 10, 10, -7, -8, 1): -11907*sqrt(770)/(3928630*sqrt(pi))
(10, 10, 10, -7, -7, 0): -21609*sqrt(21)/(1964315*sqrt(pi))
(10, 10, 10, -7, -6, 1): -5733*sqrt(19635)/(6678671*sqrt(pi))
(10, 10, 10, -7, -5, 2): -3969*sqrt(1309)/(1151495*sqrt(pi))
(10, 10, 10, -7, -4, 3): -11907*sqrt(85085)/(66786710*sqrt(pi))
(10, 10, 10, -7, -3, 4): 11907*sqrt(85085)/(66786710*sqrt(pi))
(10, 10, 10, -7, -3, 10): -882*sqrt(114114)/(1964315*sqrt(pi))
(10, 10, 10, -7, -2, 5): 3969*sqrt(1309)/(1151495*sqrt(pi))
(10, 10, 10, -7, -2, 9): 441*sqrt(21945)/(392863*sqrt(pi))
(10, 10, 10, -7, -1, 6): 5733*sqrt(19635)/(6678671*sqrt(pi))
(10, 10, 10, -7, -1, 8): -11907*sqrt(770)/(3928630*sqrt(pi))
(10, 10, 10, -7, 0, -7): -21609*sqrt(21)/(1964315*sqrt(pi))
(10, 10, 10, -7, 1, -8): -11907*sqrt(770)/(3928630*sqrt(pi))
(10, 10, 10, -7, 1, -6): -5733*sqrt(19635)/(6678671*sqrt(pi))
(10, 10, 10, -7, 2, -9): 441*sqrt(21945)/(392863*sqrt(pi))
(10, 10, 10, -7, 2, -5): -3969*sqrt(1309)/(1151495*sqrt(pi))
(10, 10, 10, -7, 3, -10): -882*sqrt(114114)/(1964315*sqrt(pi))
(10, 10, 10, -7, 3, -4): -11907*sqrt(85085)/(66786710*sqrt(pi))
(10, 10, 10, -7, 4, -3): 11907*sqrt(85085)/(66786710*sqrt(pi))
(10, 10, 10, -7, 5, -2): 3969*sqrt(1309)/(1151495*sqrt(pi))
(10, 10, 10, -7, 6, -1): 5733*sqrt(19635)/(6678671*sqrt(pi))
(10, 10, 10, -7, 8, -1): -11907*sqrt(770)/(3928630*sqrt(pi))
(10, 10, 10, -7, 9, -2): 441*sqrt(21945)/(392863*sqrt(pi))
(10, 10, 10, -7, 10, -3): -882*sqrt(114114)/(1964315*sqrt(pi))
(10, 10, 10, -6, -10, 4): -6174*sqrt(969969)/(33393355*sqrt(pi))
(10, 10, 10, -6, -9, 3): 1323*sqrt(9699690)/(33393355*sqrt(pi))
(10, 10, 10, -6, -8, 2): 3087*sqrt(39270)/(33393355*sqrt(pi))
(10, 10, 10, -6, -7, 1): -5733*sqrt(19635)/(6678671*sqrt(pi))
(10, 10, 10, -6, -6, 0): 1209222*sqrt(21)/(33393355*sqrt(pi))
(10, 10, 10, -6, -5, 1): 3087*sqrt(231)/(1757545*sqrt(pi))
(10, 10, 10, -6, -4, 2): -95256*sqrt(770)/(33393355*sqrt(pi))
(10, 10, 10, -6, -4, 10): 6174*sqrt(969969)/(33393355*sqrt(pi))
(10, 10, 10, -6, -3, 3): -83349*sqrt(10010)/(66786710*sqrt(pi))
(10, 10, 10, -6, -3, 9): -1323*sqrt(9699690)/(33393355*sqrt(pi))
(10, 10, 10, -6, -2, 4): -95256*sqrt(770)/(33393355*sqrt(pi))
(10, 10, 10, -6, -2, 8): -3087*sqrt(39270)/(33393355*sqrt(pi))
(10, 10, 10, -6, -1, 5): 3087*sqrt(231)/(1757545*sqrt(pi))
(10, 10, 10, -6, -1, 7): 5733*sqrt(19635)/(6678671*sqrt(pi))
(10, 10, 10, -6, 0, -6): 1209222*sqrt(21)/(33393355*sqrt(pi))
(10, 10, 10, -6, 1, -7): -5733*sqrt(19635)/(6678671*sqrt(pi))
(10, 10, 10, -6, 1, -5): 3087*sqrt(231)/(1757545*sqrt(pi))
(10, 10, 10, -6, 2, -8): 3087*sqrt(39270)/(33393355*sqrt(pi))
(10, 10, 10, -6, 2, -4): -95256*sqrt(770)/(33393355*sqrt(pi))
(10, 10, 10, -6, 3, -9): 1323*sqrt(9699690)/(33393355*sqrt(pi))
(10, 10, 10, -6, 3, -3): -83349*sqrt(10010)/(66786710*sqrt(pi))
(10, 10, 10, -6, 4, -10): -6174*sqrt(969969)/(33393355*sqrt(pi))
(10, 10, 10, -6, 4, -2): -95256*sqrt(770)/(33393355*sqrt(pi))
(10, 10, 10, -6, 5, -1): 3087*sqrt(231)/(1757545*sqrt(pi))
(10, 10, 10, -6, 7, -1): 5733*sqrt(19635)/(6678671*sqrt(pi))
(10, 10, 10, -6, 8, -2): -3087*sqrt(39270)/(33393355*sqrt(pi))
(10, 10, 10, -6, 9, -3): -1323*sqrt(9699690)/(33393355*sqrt(pi))
(10, 10, 10, -6, 10, -4): 6174*sqrt(969969)/(33393355*sqrt(pi))
(10, 10, 10, -5, -10, 5): -9261*sqrt(1939938)/(66786710*sqrt(pi))
(10, 10, 10, -5, -9, 4): 3087*sqrt(969969)/(66786710*sqrt(pi))
(10, 10, 10, -5, -8, 3): 31311*sqrt(51051)/(66786710*sqrt(pi))
(10, 10, 10, -5, -7, 2): -3969*sqrt(1309)/(1151495*sqrt(pi))
(10, 10, 10, -5, -6, 1): 3087*sqrt(231)/(1757545*sqrt(pi))
(10, 10, 10, -5, -5, 0): 1773261*sqrt(21)/(66786710*sqrt(pi))
(10, 10, 10, -5, -5, 10): -9261*sqrt(1939938)/(66786710*sqrt(pi))
(10, 10, 10, -5, -4, 1): 149499*sqrt(462)/(26714684*sqrt(pi))
(10, 10, 10, -5, -4, 9): 3087*sqrt(969969)/(66786710*sqrt(pi))
(10, 10, 10, -5, -3, 2): 83349*sqrt(77)/(13357342*sqrt(pi))
(10, 10, 10, -5, -3, 8): 31311*sqrt(51051)/(66786710*sqrt(pi))
(10, 10, 10, -5, -2, 3): -83349*sqrt(77)/(13357342*sqrt(pi))
(10, 10, 10, -5, -2, 7): -3969*sqrt(1309)/(1151495*sqrt(pi))
(10, 10, 10, -5, -1, 4): -149499*sqrt(462)/(26714684*sqrt(pi))
(10, 10, 10, -5, -1, 6): 3087*sqrt(231)/(1757545*sqrt(pi))
(10, 10, 10, -5, 0, -5): 1773261*sqrt(21)/(66786710*sqrt(pi))
(10, 10, 10, -5, 1, -6): 3087*sqrt(231)/(1757545*sqrt(pi))
(10, 10, 10, -5, 1, -4): 149499*sqrt(462)/(26714684*sqrt(pi))
(10, 10, 10, -5, 2, -7): -3969*sqrt(1309)/(1151495*sqrt(pi))
(10, 10, 10, -5, 2, -3): 83349*sqrt(77)/(13357342*sqrt(pi))
(10, 10, 10, -5, 3, -8): 31311*sqrt(51051)/(66786710*sqrt(pi))
(10, 10, 10, -5, 3, -2): -83349*sqrt(77)/(13357342*sqrt(pi))
(10, 10, 10, -5, 4, -9): 3087*sqrt(969969)/(66786710*sqrt(pi))
(10, 10, 10, -5, 4, -1): -149499*sqrt(462)/(26714684*sqrt(pi))
(10, 10, 10, -5, 5, -10): -9261*sqrt(1939938)/(66786710*sqrt(pi))
(10, 10, 10, -5, 6, -1): 3087*sqrt(231)/(1757545*sqrt(pi))
(10, 10, 10, -5, 7, -2): -3969*sqrt(1309)/(1151495*sqrt(pi))
(10, 10, 10, -5, 8, -3): 31311*sqrt(51051)/(66786710*sqrt(pi))
(10, 10, 10, -5, 9, -4): 3087*sqrt(969969)/(66786710*sqrt(pi))
(10, 10, 10, -5, 10, -5): -9261*sqrt(1939938)/(66786710*sqrt(pi))
(10, 10, 10, -4, -10, 6): -6174*sqrt(969969)/(33393355*sqrt(pi))
(10, 10, 10, -4, -9, 5): -3087*sqrt(969969)/(66786710*sqrt(pi))
(10, 10, 10, -4, -8, 4): 9261*sqrt(255255)/(33393355*sqrt(pi))
(10, 10, 10, -4, -7, 3): -11907*sqrt(85085)/(66786710*sqrt(pi))
(10, 10, 10, -4, -6, 2): -95256*sqrt(770)/(33393355*sqrt(pi))
(10, 10, 10, -4, -6, 10): 6174*sqrt(969969)/(33393355*sqrt(pi))
(10, 10, 10, -4, -5, 1): 149499*sqrt(462)/(26714684*sqrt(pi))
(10, 10, 10, -4, -5, 9): 3087*sqrt(969969)/(66786710*sqrt(pi))
(10, 10, 10, -4, -4, 0): -483777*sqrt(21)/(33393355*sqrt(pi))
(10, 10, 10, -4, -4, 8): -9261*sqrt(255255)/(33393355*sqrt(pi))
(10, 10, 10, -4, -3, 1): 182133*sqrt(2310)/(133573420*sqrt(pi))
(10, 10, 10, -4, -3, 7): 11907*sqrt(85085)/(66786710*sqrt(pi))
(10, 10, 10, -4, -2, 2): 55566*sqrt(5005)/(33393355*sqrt(pi))
(10, 10, 10, -4, -2, 6): 95256*sqrt(770)/(33393355*sqrt(pi))
(10, 10, 10, -4, -1, 3): 182133*sqrt(2310)/(133573420*sqrt(pi))
(10, 10, 10, -4, -1, 5): -149499*sqrt(462)/(26714684*sqrt(pi))
(10, 10, 10, -4, 0, -4): -483777*sqrt(21)/(33393355*sqrt(pi))
(10, 10, 10, -4, 1, -5): 149499*sqrt(462)/(26714684*sqrt(pi))
(10, 10, 10, -4, 1, -3): 182133*sqrt(2310)/(133573420*sqrt(pi))
(10, 10, 10, -4, 2, -6): -95256*sqrt(770)/(33393355*sqrt(pi))
(10, 10, 10, -4, 2, -2): 55566*sqrt(5005)/(33393355*sqrt(pi))
(10, 10, 10, -4, 3, -7): -11907*sqrt(85085)/(66786710*sqrt(pi))
(10, 10, 10, -4, 3, -1): 182133*sqrt(2310)/(133573420*sqrt(pi))
(10, 10, 10, -4, 4, -8): 9261*sqrt(255255)/(33393355*sqrt(pi))
(10, 10, 10, -4, 5, -9): -3087*sqrt(969969)/(66786710*sqrt(pi))
(10, 10, 10, -4, 5, -1): -149499*sqrt(462)/(26714684*sqrt(pi))
(10, 10, 10, -4, 6, -10): -6174*sqrt(969969)/(33393355*sqrt(pi))
(10, 10, 10, -4, 6, -2): 95256*sqrt(770)/(33393355*sqrt(pi))
(10, 10, 10, -4, 7, -3): 11907*sqrt(85085)/(66786710*sqrt(pi))
(10, 10, 10, -4, 8, -4): -9261*sqrt(255255)/(33393355*sqrt(pi))
(10, 10, 10, -4, 9, -5): 3087*sqrt(969969)/(66786710*sqrt(pi))
(10, 10, 10, -4, 10, -6): 6174*sqrt(969969)/(33393355*sqrt(pi))
(10, 10, 10, -3, -10, 7): -882*sqrt(114114)/(1964315*sqrt(pi))
(10, 10, 10, -3, -9, 6): -1323*sqrt(9699690)/(33393355*sqrt(pi))
(10, 10, 10, -3, -8, 5): 31311*sqrt(51051)/(66786710*sqrt(pi))
(10, 10, 10, -3, -7, 4): 11907*sqrt(85085)/(66786710*sqrt(pi))
(10, 10, 10, -3, -7, 10): -882*sqrt(114114)/(1964315*sqrt(pi))
(10, 10, 10, -3, -6, 3): -83349*sqrt(10010)/(66786710*sqrt(pi))
(10, 10, 10, -3, -6, 9): -1323*sqrt(9699690)/(33393355*sqrt(pi))
(10, 10, 10, -3, -5, 2): 83349*sqrt(77)/(13357342*sqrt(pi))
(10, 10, 10, -3, -5, 8): 31311*sqrt(51051)/(66786710*sqrt(pi))
(10, 10, 10, -3, -4, 1): 182133*sqrt(2310)/(133573420*sqrt(pi))
(10, 10, 10, -3, -4, 7): 11907*sqrt(85085)/(66786710*sqrt(pi))
(10, 10, 10, -3, -3, 0): -2398599*sqrt(21)/(66786710*sqrt(pi))
(10, 10, 10, -3, -3, 6): -83349*sqrt(10010)/(66786710*sqrt(pi))
(10, 10, 10, -3, -2, 1): -21609*sqrt(30030)/(66786710*sqrt(pi))
(10, 10, 10, -3, -2, 5): 83349*sqrt(77)/(13357342*sqrt(pi))
(10, 10, 10, -3, -1, 2): 21609*sqrt(30030)/(66786710*sqrt(pi))
(10, 10, 10, -3, -1, 4): 182133*sqrt(2310)/(133573420*sqrt(pi))
(10, 10, 10, -3, 0, -3): -2398599*sqrt(21)/(66786710*sqrt(pi))
(10, 10, 10, -3, 1, -4): 182133*sqrt(2310)/(133573420*sqrt(pi))
(10, 10, 10, -3, 1, -2): -21609*sqrt(30030)/(66786710*sqrt(pi))
(10, 10, 10, -3, 2, -5): 83349*sqrt(77)/(13357342*sqrt(pi))
(10, 10, 10, -3, 2, -1): 21609*sqrt(30030)/(66786710*sqrt(pi))
(10, 10, 10, -3, 3, -6): -83349*sqrt(10010)/(66786710*sqrt(pi))
(10, 10, 10, -3, 4, -7): 11907*sqrt(85085)/(66786710*sqrt(pi))
(10, 10, 10, -3, 4, -1): 182133*sqrt(2310)/(133573420*sqrt(pi))
(10, 10, 10, -3, 5, -8): 31311*sqrt(51051)/(66786710*sqrt(pi))
(10, 10, 10, -3, 5, -2): 83349*sqrt(77)/(13357342*sqrt(pi))
(10, 10, 10, -3, 6, -9): -1323*sqrt(9699690)/(33393355*sqrt(pi))
(10, 10, 10, -3, 6, -3): -83349*sqrt(10010)/(66786710*sqrt(pi))
(10, 10, 10, -3, 7, -10): -882*sqrt(114114)/(1964315*sqrt(pi))
(10, 10, 10, -3, 7, -4): 11907*sqrt(85085)/(66786710*sqrt(pi))
(10, 10, 10, -3, 8, -5): 31311*sqrt(51051)/(66786710*sqrt(pi))
(10, 10, 10, -3, 9, -6): -1323*sqrt(9699690)/(33393355*sqrt(pi))
(10, 10, 10, -3, 10, -7): -882*sqrt(114114)/(1964315*sqrt(pi))
(10, 10, 10, -2, -10, 8): -3969*sqrt(2926)/(1964315*sqrt(pi))
(10, 10, 10, -2, -9, 7): -441*sqrt(21945)/(392863*sqrt(pi))
(10, 10, 10, -2, -8, 6): 3087*sqrt(39270)/(33393355*sqrt(pi))
(10, 10, 10, -2, -8, 10): 3969*sqrt(2926)/(1964315*sqrt(pi))
(10, 10, 10, -2, -7, 5): 3969*sqrt(1309)/(1151495*sqrt(pi))
(10, 10, 10, -2, -7, 9): 441*sqrt(21945)/(392863*sqrt(pi))
(10, 10, 10, -2, -6, 4): -95256*sqrt(770)/(33393355*sqrt(pi))
(10, 10, 10, -2, -6, 8): -3087*sqrt(39270)/(33393355*sqrt(pi))
(10, 10, 10, -2, -5, 3): -83349*sqrt(77)/(13357342*sqrt(pi))
(10, 10, 10, -2, -5, 7): -3969*sqrt(1309)/(1151495*sqrt(pi))
(10, 10, 10, -2, -4, 2): 55566*sqrt(5005)/(33393355*sqrt(pi))
(10, 10, 10, -2, -4, 6): 95256*sqrt(770)/(33393355*sqrt(pi))
(10, 10, 10, -2, -3, 1): -21609*sqrt(30030)/(66786710*sqrt(pi))
(10, 10, 10, -2, -3, 5): 83349*sqrt(77)/(13357342*sqrt(pi))
(10, 10, 10, -2, -2, 0): -605052*sqrt(21)/(33393355*sqrt(pi))
(10, 10, 10, -2, -2, 4): -55566*sqrt(5005)/(33393355*sqrt(pi))
(10, 10, 10, -2, -1, 1): -194481*sqrt(385)/(33393355*sqrt(pi))
(10, 10, 10, -2, -1, 3): 21609*sqrt(30030)/(66786710*sqrt(pi))
(10, 10, 10, -2, 0, -2): -605052*sqrt(21)/(33393355*sqrt(pi))
(10, 10, 10, -2, 1, -3): -21609*sqrt(30030)/(66786710*sqrt(pi))
(10, 10, 10, -2, 1, -1): -194481*sqrt(385)/(33393355*sqrt(pi))
(10, 10, 10, -2, 2, -4): 55566*sqrt(5005)/(33393355*sqrt(pi))
(10, 10, 10, -2, 3, -5): -83349*sqrt(77)/(13357342*sqrt(pi))
(10, 10, 10, -2, 3, -1): 21609*sqrt(30030)/(66786710*sqrt(pi))
(10, 10, 10, -2, 4, -6): -95256*sqrt(770)/(33393355*sqrt(pi))
(10, 10, 10, -2, 4, -2): -55566*sqrt(5005)/(33393355*sqrt(pi))
(10, 10, 10, -2, 5, -7): 3969*sqrt(1309)/(1151495*sqrt(pi))
(10, 10, 10, -2, 5, -3): 83349*sqrt(77)/(13357342*sqrt(pi))
(10, 10, 10, -2, 6, -8): 3087*sqrt(39270)/(33393355*sqrt(pi))
(10, 10, 10, -2, 6, -4): 95256*sqrt(770)/(33393355*sqrt(pi))
(10, 10, 10, -2, 7, -9): -441*sqrt(21945)/(392863*sqrt(pi))
(10, 10, 10, -2, 7, -5): -3969*sqrt(1309)/(1151495*sqrt(pi))
(10, 10, 10, -2, 8, -10): -3969*sqrt(2926)/(1964315*sqrt(pi))
(10, 10, 10, -2, 8, -6): -3087*sqrt(39270)/(33393355*sqrt(pi))
(10, 10, 10, -2, 9, -7): 441*sqrt(21945)/(392863*sqrt(pi))
(10, 10, 10, -2, 10, -8): 3969*sqrt(2926)/(1964315*sqrt(pi))
(10, 10, 10, -1, -10, 9): -441*sqrt(231)/(103385*sqrt(pi))
(10, 10, 10, -1, -9, 8): -3087*sqrt(43890)/(3928630*sqrt(pi))
(10, 10, 10, -1, -9, 10): -441*sqrt(231)/(103385*sqrt(pi))
(10, 10, 10, -1, -8, 7): -11907*sqrt(770)/(3928630*sqrt(pi))
(10, 10, 10, -1, -8, 9): -3087*sqrt(43890)/(3928630*sqrt(pi))
(10, 10, 10, -1, -7, 6): 5733*sqrt(19635)/(6678671*sqrt(pi))
(10, 10, 10, -1, -7, 8): -11907*sqrt(770)/(3928630*sqrt(pi))
(10, 10, 10, -1, -6, 5): 3087*sqrt(231)/(1757545*sqrt(pi))
(10, 10, 10, -1, -6, 7): 5733*sqrt(19635)/(6678671*sqrt(pi))
(10, 10, 10, -1, -5, 4): -149499*sqrt(462)/(26714684*sqrt(pi))
(10, 10, 10, -1, -5, 6): 3087*sqrt(231)/(1757545*sqrt(pi))
(10, 10, 10, -1, -4, 3): 182133*sqrt(2310)/(133573420*sqrt(pi))
(10, 10, 10, -1, -4, 5): -149499*sqrt(462)/(26714684*sqrt(pi))
(10, 10, 10, -1, -3, 2): 21609*sqrt(30030)/(66786710*sqrt(pi))
(10, 10, 10, -1, -3, 4): 182133*sqrt(2310)/(133573420*sqrt(pi))
(10, 10, 10, -1, -2, 1): -194481*sqrt(385)/(33393355*sqrt(pi))
(10, 10, 10, -1, -2, 3): 21609*sqrt(30030)/(66786710*sqrt(pi))
(10, 10, 10, -1, -1, 0): 583443*sqrt(21)/(33393355*sqrt(pi))
(10, 10, 10, -1, -1, 2): -194481*sqrt(385)/(33393355*sqrt(pi))
(10, 10, 10, -1, 0, -1): 583443*sqrt(21)/(33393355*sqrt(pi))
(10, 10, 10, -1, 1, -2): -194481*sqrt(385)/(33393355*sqrt(pi))
(10, 10, 10, -1, 2, -3): 21609*sqrt(30030)/(66786710*sqrt(pi))
(10, 10, 10, -1, 2, -1): -194481*sqrt(385)/(33393355*sqrt(pi))
(10, 10, 10, -1, 3, -4): 182133*sqrt(2310)/(133573420*sqrt(pi))
(10, 10, 10, -1, 3, -2): 21609*sqrt(30030)/(66786710*sqrt(pi))
(10, 10, 10, -1, 4, -5): -149499*sqrt(462)/(26714684*sqrt(pi))
(10, 10, 10, -1, 4, -3): 182133*sqrt(2310)/(133573420*sqrt(pi))
(10, 10, 10, -1, 5, -6): 3087*sqrt(231)/(1757545*sqrt(pi))
(10, 10, 10, -1, 5, -4): -149499*sqrt(462)/(26714684*sqrt(pi))
(10, 10, 10, -1, 6, -7): 5733*sqrt(19635)/(6678671*sqrt(pi))
(10, 10, 10, -1, 6, -5): 3087*sqrt(231)/(1757545*sqrt(pi))
(10, 10, 10, -1, 7, -8): -11907*sqrt(770)/(3928630*sqrt(pi))
(10, 10, 10, -1, 7, -6): 5733*sqrt(19635)/(6678671*sqrt(pi))
(10, 10, 10, -1, 8, -9): -3087*sqrt(43890)/(3928630*sqrt(pi))
(10, 10, 10, -1, 8, -7): -11907*sqrt(770)/(3928630*sqrt(pi))
(10, 10, 10, -1, 9, -10): -441*sqrt(231)/(103385*sqrt(pi))
